"gender","age_group","year","cancer_id","incidence"
"male","40-49",2005,"Testis",4.42
"male","40-49",2006,"Testis",3.67
"male","40-49",2007,"Testis",3.96
"male","40-49",2008,"Testis",3.7
"male","40-49",2009,"Testis",5.86
"male","40-49",2010,"Testis",3.24
"male","40-49",2011,"Testis",5.2
"male","40-49",2012,"Testis",6.13
"male","40-49",2013,"Testis",6.26
"male","40-49",2014,"Testis",8.41
"male","40-49",2015,"Testis",9.38
"male","40-49",2016,"Testis",7.66
"male","40-49",2017,"Testis",5.62
"male","40-49",2018,"Testis",8.91
"male","40-49",2019,"Testis",9.2
"male","40-49",2020,"Testis",9.72
"male","40-49",2021,"Testis",7.56
"male","40-49",2022,"Testis",5.13
"male","40-49",2023,"Testis",9.41
"male","40-49",1963,"Kidney",4.55
"male","40-49",1964,"Kidney",4.52
"male","40-49",1965,"Kidney",5.68
"male","40-49",1966,"Kidney",7.55
"male","40-49",1967,"Kidney",5.05
"male","40-49",1968,"Kidney",5.7
"male","40-49",1969,"Kidney",2.59
"male","40-49",1970,"Kidney",5.44
"male","40-49",1971,"Kidney",7.19
"male","40-49",1972,"Kidney",6.76
"male","40-49",1973,"Kidney",7.1
"male","40-49",1974,"Kidney",6.4
"male","40-49",1975,"Kidney",7.13
"male","40-49",1976,"Kidney",8.59
"male","40-49",1977,"Kidney",8.25
"male","40-49",1978,"Kidney",5.73
"male","40-49",1979,"Kidney",7.13
"male","40-49",1980,"Kidney",6.44
"male","40-49",1981,"Kidney",6.03
"male","40-49",1982,"Kidney",9.11
"male","40-49",1983,"Kidney",6.26
"male","40-49",1984,"Kidney",8.86
"male","40-49",1985,"Kidney",6.93
"male","40-49",1986,"Kidney",11.62
"male","40-49",1987,"Kidney",10.12
"male","40-49",1988,"Kidney",10.21
"male","40-49",1989,"Kidney",8.17
"male","40-49",1990,"Kidney",7.05
"male","40-49",1991,"Kidney",6.61
"male","40-49",1992,"Kidney",8.9
"male","40-49",1993,"Kidney",8.15
"male","40-49",1994,"Kidney",9.65
"male","40-49",1995,"Kidney",8.88
"male","40-49",1996,"Kidney",10.58
"male","40-49",1997,"Kidney",8.82
"male","40-49",1998,"Kidney",10.44
"male","40-49",1999,"Kidney",8.66
"male","40-49",2000,"Kidney",5.02
"male","40-49",2001,"Kidney",8.37
"male","40-49",2002,"Kidney",8.18
"male","40-49",2003,"Kidney",9.78
"male","40-49",2004,"Kidney",8.53
"male","40-49",2005,"Kidney",8.84
"male","40-49",2006,"Kidney",6.81
"male","40-49",2007,"Kidney",7.38
"male","40-49",2008,"Kidney",8.46
"male","40-49",2009,"Kidney",8.26
"male","40-49",2010,"Kidney",7.55
"male","40-49",2011,"Kidney",8.76
"male","40-49",2012,"Kidney",10.03
"male","40-49",2013,"Kidney",9.39
"male","40-49",2014,"Kidney",11.02
"male","40-49",2015,"Kidney",11.72
"male","40-49",2016,"Kidney",7.36
"male","40-49",2017,"Kidney",10.06
"male","40-49",2018,"Kidney",7.72
"male","40-49",2019,"Kidney",8.9
"male","40-49",2020,"Kidney",10.9
"male","40-49",2021,"Kidney",9.01
"male","40-49",2022,"Kidney",9.97
"male","40-49",2023,"Kidney",12.46
"male","40-49",1963,"Bladder & urinary tract",2.48
"male","40-49",1964,"Bladder & urinary tract",2.47
"male","40-49",1965,"Bladder & urinary tract",2.43
"male","40-49",1966,"Bladder & urinary tract",5.16
"male","40-49",1967,"Bladder & urinary tract",2.72
"male","40-49",1968,"Bladder & urinary tract",3.04
"male","40-49",1969,"Bladder & urinary tract",6.66
"male","40-49",1970,"Bladder & urinary tract",6.89
"male","40-49",1971,"Bladder & urinary tract",5.39
"male","40-49",1972,"Bladder & urinary tract",4.63
"male","40-49",1973,"Bladder & urinary tract",4.26
"male","40-49",1974,"Bladder & urinary tract",7.12
"male","40-49",1975,"Bladder & urinary tract",6.77
"male","40-49",1976,"Bladder & urinary tract",7.16
"male","40-49",1977,"Bladder & urinary tract",5.02
"male","40-49",1978,"Bladder & urinary tract",8.95
"male","40-49",1979,"Bladder & urinary tract",4.63
"male","40-49",1980,"Bladder & urinary tract",4.65
"male","40-49",1981,"Bladder & urinary tract",4.61
"male","40-49",1982,"Bladder & urinary tract",4.91
"male","40-49",1983,"Bladder & urinary tract",4.18
"male","40-49",1984,"Bladder & urinary tract",7.16
"male","40-49",1985,"Bladder & urinary tract",3.96
"male","40-49",1986,"Bladder & urinary tract",7.22
"male","40-49",1987,"Bladder & urinary tract",7.14
"male","40-49",1988,"Bladder & urinary tract",7.09
"male","40-49",1989,"Bladder & urinary tract",7.9
"male","40-49",1990,"Bladder & urinary tract",7.32
"male","40-49",1991,"Bladder & urinary tract",5.34
"male","40-49",1992,"Bladder & urinary tract",7.67
"male","40-49",1993,"Bladder & urinary tract",5.03
"male","40-49",1994,"Bladder & urinary tract",6.82
"male","40-49",1995,"Bladder & urinary tract",6.77
"male","40-49",1996,"Bladder & urinary tract",4.94
"male","40-49",1997,"Bladder & urinary tract",7.86
"male","40-49",1998,"Bladder & urinary tract",6.8
"male","40-49",1999,"Bladder & urinary tract",5.2
"male","40-49",2000,"Bladder & urinary tract",4.52
"male","40-49",2001,"Bladder & urinary tract",5.83
"male","40-49",2002,"Bladder & urinary tract",4.86
"male","40-49",2003,"Bladder & urinary tract",4.38
"male","40-49",2004,"Bladder & urinary tract",7.24
"male","40-49",2005,"Bladder & urinary tract",6.5
"male","40-49",2006,"Bladder & urinary tract",5.77
"male","40-49",2007,"Bladder & urinary tract",5.01
"male","40-49",2008,"Bladder & urinary tract",5.29
"male","40-49",2009,"Bladder & urinary tract",4.79
"male","40-49",2010,"Bladder & urinary tract",5.13
"male","40-49",2011,"Bladder & urinary tract",5.75
"male","40-49",2012,"Bladder & urinary tract",6.69
"male","40-49",2013,"Bladder & urinary tract",5.12
"male","40-49",2014,"Bladder & urinary tract",6.09
"male","40-49",2015,"Bladder & urinary tract",3.22
"male","40-49",2016,"Bladder & urinary tract",6.78
"male","40-49",2017,"Bladder & urinary tract",5.62
"male","40-49",2018,"Bladder & urinary tract",7.72
"male","40-49",2019,"Bladder & urinary tract",4.75
"male","40-49",2020,"Bladder & urinary tract",5.3
"male","40-49",2021,"Bladder & urinary tract",4.36
"male","40-49",2022,"Bladder & urinary tract",7.69
"male","40-49",2023,"Bladder & urinary tract",7.75
"male","40-49",1963,"Melanoma of the skin",3.73
"male","40-49",1964,"Melanoma of the skin",3.29
"male","40-49",1965,"Melanoma of the skin",4.46
"male","40-49",1966,"Melanoma of the skin",3.57
"male","40-49",1967,"Melanoma of the skin",2.72
"male","40-49",1968,"Melanoma of the skin",4.56
"male","40-49",1969,"Melanoma of the skin",4.44
"male","40-49",1970,"Melanoma of the skin",6.17
"male","40-49",1971,"Melanoma of the skin",6.47
"male","40-49",1972,"Melanoma of the skin",5.69
"male","40-49",1973,"Melanoma of the skin",7.1
"male","40-49",1974,"Melanoma of the skin",6.4
"male","40-49",1975,"Melanoma of the skin",6.41
"male","40-49",1976,"Melanoma of the skin",6.44
"male","40-49",1977,"Melanoma of the skin",5.74
"male","40-49",1978,"Melanoma of the skin",10.74
"male","40-49",1979,"Melanoma of the skin",7.84
"male","40-49",1980,"Melanoma of the skin",9.3
"male","40-49",1981,"Melanoma of the skin",8.51
"male","40-49",1982,"Melanoma of the skin",8.06
"male","40-49",1983,"Melanoma of the skin",9.4
"male","40-49",1984,"Melanoma of the skin",11.59
"male","40-49",1985,"Melanoma of the skin",12.21
"male","40-49",1986,"Melanoma of the skin",14.13
"male","40-49",1987,"Melanoma of the skin",14.88
"male","40-49",1988,"Melanoma of the skin",10.21
"male","40-49",1989,"Melanoma of the skin",11.98
"male","40-49",1990,"Melanoma of the skin",12.02
"male","40-49",1991,"Melanoma of the skin",10.93
"male","40-49",1992,"Melanoma of the skin",11.62
"male","40-49",1993,"Melanoma of the skin",12.46
"male","40-49",1994,"Melanoma of the skin",12.47
"male","40-49",1995,"Melanoma of the skin",10.04
"male","40-49",1996,"Melanoma of the skin",10.81
"male","40-49",1997,"Melanoma of the skin",11.92
"male","40-49",1998,"Melanoma of the skin",12.62
"male","40-49",1999,"Melanoma of the skin",11.87
"male","40-49",2000,"Melanoma of the skin",10.29
"male","40-49",2001,"Melanoma of the skin",9.38
"male","40-49",2002,"Melanoma of the skin",11.25
"male","40-49",2003,"Melanoma of the skin",10.81
"male","40-49",2004,"Melanoma of the skin",13.18
"male","40-49",2005,"Melanoma of the skin",14.05
"male","40-49",2006,"Melanoma of the skin",14.68
"male","40-49",2007,"Melanoma of the skin",12.92
"male","40-49",2008,"Melanoma of the skin",14.55
"male","40-49",2009,"Melanoma of the skin",19.71
"male","40-49",2010,"Melanoma of the skin",16.99
"male","40-49",2011,"Melanoma of the skin",17.25
"male","40-49",2012,"Melanoma of the skin",15.89
"male","40-49",2013,"Melanoma of the skin",14.23
"male","40-49",2014,"Melanoma of the skin",19.43
"male","40-49",2015,"Melanoma of the skin",20.22
"male","40-49",2016,"Melanoma of the skin",23.86
"male","40-49",2017,"Melanoma of the skin",18.05
"male","40-49",2018,"Melanoma of the skin",22.27
"male","40-49",2019,"Melanoma of the skin",19.28
"male","40-49",2020,"Melanoma of the skin",18.26
"male","40-49",2021,"Melanoma of the skin",18.02
"male","40-49",2022,"Melanoma of the skin",24.21
"male","40-49",2023,"Melanoma of the skin",20.21
"male","40-49",1963,"Thyroid gland",0.83
"male","40-49",1964,"Thyroid gland",1.64
"male","40-49",1965,"Thyroid gland",0.81
"male","40-49",1966,"Thyroid gland",1.19
"male","40-49",1967,"Thyroid gland",1.94
"male","40-49",1968,"Thyroid gland",2.28
"male","40-49",1969,"Thyroid gland",0.74
"male","40-49",1970,"Thyroid gland",1.09
"male","40-49",1971,"Thyroid gland",0.36
"male","40-49",1972,"Thyroid gland",2.49
"male","40-49",1973,"Thyroid gland",1.42
"male","40-49",1974,"Thyroid gland",2.13
"male","40-49",1975,"Thyroid gland",3.56
"male","40-49",1976,"Thyroid gland",2.15
"male","40-49",1977,"Thyroid gland",2.51
"male","40-49",1978,"Thyroid gland",3.22
"male","40-49",1979,"Thyroid gland",0.36
"male","40-49",1980,"Thyroid gland",2.15
"male","40-49",1981,"Thyroid gland",2.48
"male","40-49",1982,"Thyroid gland",2.1
"male","40-49",1983,"Thyroid gland",1.04
"male","40-49",1984,"Thyroid gland",4.09
"male","40-49",1985,"Thyroid gland",1.98
"male","40-49",1986,"Thyroid gland",3.77
"male","40-49",1987,"Thyroid gland",1.79
"male","40-49",1988,"Thyroid gland",5.11
"male","40-49",1989,"Thyroid gland",2.72
"male","40-49",1990,"Thyroid gland",1.57
"male","40-49",1991,"Thyroid gland",3.81
"male","40-49",1992,"Thyroid gland",2.72
"male","40-49",1993,"Thyroid gland",4.31
"male","40-49",1994,"Thyroid gland",4.71
"male","40-49",1995,"Thyroid gland",5.37
"male","40-49",1996,"Thyroid gland",2.59
"male","40-49",1997,"Thyroid gland",3.81
"male","40-49",1998,"Thyroid gland",3.4
"male","40-49",1999,"Thyroid gland",3.22
"male","40-49",2000,"Thyroid gland",3.01
"male","40-49",2001,"Thyroid gland",3.3
"male","40-49",2002,"Thyroid gland",4.6
"male","40-49",2003,"Thyroid gland",4.38
"male","40-49",2004,"Thyroid gland",2.84
"male","40-49",2005,"Thyroid gland",4.16
"male","40-49",2006,"Thyroid gland",2.88
"male","40-49",2007,"Thyroid gland",5.27
"male","40-49",2008,"Thyroid gland",4.76
"male","40-49",2009,"Thyroid gland",4.26
"male","40-49",2010,"Thyroid gland",4.32
"male","40-49",2011,"Thyroid gland",6.85
"male","40-49",2012,"Thyroid gland",4.18
"male","40-49",2013,"Thyroid gland",5.41
"male","40-49",2014,"Thyroid gland",4.93
"male","40-49",2015,"Thyroid gland",6.15
"male","40-49",2016,"Thyroid gland",6.48
"male","40-49",2017,"Thyroid gland",6.51
"male","40-49",2018,"Thyroid gland",5.05
"male","40-49",2019,"Thyroid gland",4.75
"male","40-49",2020,"Thyroid gland",5.89
"male","40-49",2021,"Thyroid gland",5.52
"male","40-49",2022,"Thyroid gland",5.41
"male","40-49",2023,"Thyroid gland",6.09
"male","40-49",1963,"Diffuse B lymphoma",0
"male","40-49",1964,"Diffuse B lymphoma",0
"male","40-49",1965,"Diffuse B lymphoma",0
"male","40-49",1966,"Diffuse B lymphoma",0
"male","40-49",1967,"Diffuse B lymphoma",0
"male","40-49",1968,"Diffuse B lymphoma",0
"male","40-49",1969,"Diffuse B lymphoma",0
"male","40-49",1970,"Diffuse B lymphoma",0
"male","40-49",1971,"Diffuse B lymphoma",0
"male","40-49",1972,"Diffuse B lymphoma",0
"male","40-49",1973,"Diffuse B lymphoma",0
"male","40-49",1974,"Diffuse B lymphoma",0
"male","40-49",1975,"Diffuse B lymphoma",0
"male","40-49",1976,"Diffuse B lymphoma",0
"male","40-49",1977,"Diffuse B lymphoma",0
"male","40-49",1978,"Diffuse B lymphoma",0
"male","40-49",1979,"Diffuse B lymphoma",0
"male","40-49",1980,"Diffuse B lymphoma",0
"male","40-49",1981,"Diffuse B lymphoma",0.35
"male","40-49",1982,"Diffuse B lymphoma",0
"male","40-49",1983,"Diffuse B lymphoma",0.35
"male","40-49",1984,"Diffuse B lymphoma",0
"male","40-49",1985,"Diffuse B lymphoma",0.66
"male","40-49",1986,"Diffuse B lymphoma",0.31
"male","40-49",1987,"Diffuse B lymphoma",0
"male","40-49",1988,"Diffuse B lymphoma",0.57
"male","40-49",1989,"Diffuse B lymphoma",1.09
"male","40-49",1990,"Diffuse B lymphoma",0
"male","40-49",1991,"Diffuse B lymphoma",0
"male","40-49",1992,"Diffuse B lymphoma",0.49
"male","40-49",1993,"Diffuse B lymphoma",0.96
"male","40-49",1994,"Diffuse B lymphoma",1.18
"male","40-49",1995,"Diffuse B lymphoma",2.1
"male","40-49",1996,"Diffuse B lymphoma",1.41
"male","40-49",1997,"Diffuse B lymphoma",1.19
"male","40-49",1998,"Diffuse B lymphoma",1.46
"male","40-49",1999,"Diffuse B lymphoma",0.49
"male","40-49",2000,"Diffuse B lymphoma",0.75
"male","40-49",2001,"Diffuse B lymphoma",2.03
"male","40-49",2002,"Diffuse B lymphoma",1.79
"male","40-49",2003,"Diffuse B lymphoma",2.32
"male","40-49",2004,"Diffuse B lymphoma",1.81
"male","40-49",2005,"Diffuse B lymphoma",0.78
"male","40-49",2006,"Diffuse B lymphoma",1.83
"male","40-49",2007,"Diffuse B lymphoma",3.43
"male","40-49",2008,"Diffuse B lymphoma",4.23
"male","40-49",2009,"Diffuse B lymphoma",4.26
"male","40-49",2010,"Diffuse B lymphoma",4.32
"male","40-49",2011,"Diffuse B lymphoma",5.75
"male","40-49",2012,"Diffuse B lymphoma",3.07
"male","40-49",2013,"Diffuse B lymphoma",4.84
"male","40-49",2014,"Diffuse B lymphoma",3.48
"male","40-49",2015,"Diffuse B lymphoma",5.57
"male","40-49",2016,"Diffuse B lymphoma",5.3
"male","40-49",2017,"Diffuse B lymphoma",2.96
"male","40-49",2018,"Diffuse B lymphoma",4.45
"male","40-49",2019,"Diffuse B lymphoma",5.64
"male","40-49",2020,"Diffuse B lymphoma",2.36
"male","40-49",2021,"Diffuse B lymphoma",4.07
"male","40-49",2022,"Diffuse B lymphoma",4.27
"male","40-49",2023,"Diffuse B lymphoma",8.86
"male","40-49",1963,"Myeloproliferative neoplasms",2.48
"male","40-49",1964,"Myeloproliferative neoplasms",2.47
"male","40-49",1965,"Myeloproliferative neoplasms",2.84
"male","40-49",1966,"Myeloproliferative neoplasms",1.59
"male","40-49",1967,"Myeloproliferative neoplasms",1.16
"male","40-49",1968,"Myeloproliferative neoplasms",2.66
"male","40-49",1969,"Myeloproliferative neoplasms",1.85
"male","40-49",1970,"Myeloproliferative neoplasms",3.63
"male","40-49",1971,"Myeloproliferative neoplasms",1.8
"male","40-49",1972,"Myeloproliferative neoplasms",3.56
"male","40-49",1973,"Myeloproliferative neoplasms",3.9
"male","40-49",1974,"Myeloproliferative neoplasms",2.49
"male","40-49",1975,"Myeloproliferative neoplasms",1.43
"male","40-49",1976,"Myeloproliferative neoplasms",3.94
"male","40-49",1977,"Myeloproliferative neoplasms",1.79
"male","40-49",1978,"Myeloproliferative neoplasms",2.86
"male","40-49",1979,"Myeloproliferative neoplasms",2.5
"male","40-49",1980,"Myeloproliferative neoplasms",2.86
"male","40-49",1981,"Myeloproliferative neoplasms",3.19
"male","40-49",1982,"Myeloproliferative neoplasms",4.56
"male","40-49",1983,"Myeloproliferative neoplasms",1.39
"male","40-49",1984,"Myeloproliferative neoplasms",3.07
"male","40-49",1985,"Myeloproliferative neoplasms",2.64
"male","40-49",1986,"Myeloproliferative neoplasms",3.45
"male","40-49",1987,"Myeloproliferative neoplasms",2.38
"male","40-49",1988,"Myeloproliferative neoplasms",2.27
"male","40-49",1989,"Myeloproliferative neoplasms",1.09
"male","40-49",1990,"Myeloproliferative neoplasms",1.57
"male","40-49",1991,"Myeloproliferative neoplasms",2.54
"male","40-49",1992,"Myeloproliferative neoplasms",2.97
"male","40-49",1993,"Myeloproliferative neoplasms",1.92
"male","40-49",1994,"Myeloproliferative neoplasms",1.88
"male","40-49",1995,"Myeloproliferative neoplasms",3.04
"male","40-49",1996,"Myeloproliferative neoplasms",2.12
"male","40-49",1997,"Myeloproliferative neoplasms",1.67
"male","40-49",1998,"Myeloproliferative neoplasms",3.16
"male","40-49",1999,"Myeloproliferative neoplasms",1.73
"male","40-49",2000,"Myeloproliferative neoplasms",2.01
"male","40-49",2001,"Myeloproliferative neoplasms",1.78
"male","40-49",2002,"Myeloproliferative neoplasms",2.3
"male","40-49",2003,"Myeloproliferative neoplasms",3.86
"male","40-49",2004,"Myeloproliferative neoplasms",2.07
"male","40-49",2005,"Myeloproliferative neoplasms",3.64
"male","40-49",2006,"Myeloproliferative neoplasms",3.67
"male","40-49",2007,"Myeloproliferative neoplasms",1.58
"male","40-49",2008,"Myeloproliferative neoplasms",2.91
"male","40-49",2009,"Myeloproliferative neoplasms",3.2
"male","40-49",2010,"Myeloproliferative neoplasms",2.16
"male","40-49",2011,"Myeloproliferative neoplasms",3.56
"male","40-49",2012,"Myeloproliferative neoplasms",3.62
"male","40-49",2013,"Myeloproliferative neoplasms",4.55
"male","40-49",2014,"Myeloproliferative neoplasms",3.77
"male","40-49",2015,"Myeloproliferative neoplasms",6.45
"male","40-49",2016,"Myeloproliferative neoplasms",5.01
"male","40-49",2017,"Myeloproliferative neoplasms",5.03
"male","40-49",2018,"Myeloproliferative neoplasms",4.16
"male","40-49",2019,"Myeloproliferative neoplasms",3.26
"male","40-49",2020,"Myeloproliferative neoplasms",7.95
"male","40-49",2021,"Myeloproliferative neoplasms",6.69
"male","40-49",2022,"Myeloproliferative neoplasms",6.84
"male","40-49",2023,"Myeloproliferative neoplasms",7.2
"male","50-59",1963,"Pharynx",3.85
"male","50-59",1964,"Pharynx",1.28
"male","50-59",1965,"Pharynx",2.13
"male","50-59",1966,"Pharynx",2.15
"male","50-59",1967,"Pharynx",3.93
"male","50-59",1968,"Pharynx",3.1
"male","50-59",1969,"Pharynx",6.35
"male","50-59",1970,"Pharynx",4.16
"male","50-59",1971,"Pharynx",4.18
"male","50-59",1972,"Pharynx",5.6
"male","50-59",1973,"Pharynx",2.79
"male","50-59",1974,"Pharynx",4.6
"male","50-59",1975,"Pharynx",2.72
"male","50-59",1976,"Pharynx",7.97
"male","50-59",1977,"Pharynx",4.32
"male","50-59",1978,"Pharynx",4.63
"male","50-59",1979,"Pharynx",5.31
"male","50-59",1980,"Pharynx",2.79
"male","50-59",1981,"Pharynx",5.9
"male","50-59",1982,"Pharynx",0.78
"male","50-59",1983,"Pharynx",4.27
"male","50-59",1984,"Pharynx",5.44
"male","50-59",1985,"Pharynx",5.43
"male","50-59",1986,"Pharynx",4.66
"male","50-59",1987,"Pharynx",3.11
"male","50-59",1988,"Pharynx",3.48
"male","50-59",1989,"Pharynx",4.61
"male","50-59",1990,"Pharynx",6.14
"male","50-59",1991,"Pharynx",5.69
"male","50-59",1992,"Pharynx",5.61
"male","50-59",1993,"Pharynx",3.71
"male","50-59",1994,"Pharynx",5.44
"male","50-59",1995,"Pharynx",5.96
"male","50-59",1996,"Pharynx",5.66
"male","50-59",1997,"Pharynx",5.04
"male","50-59",1998,"Pharynx",4.5
"male","50-59",1999,"Pharynx",8.06
"male","50-59",2000,"Pharynx",6.9
"male","50-59",2001,"Pharynx",5.91
"male","50-59",2002,"Pharynx",8.63
"male","50-59",2003,"Pharynx",10.65
"male","50-59",2004,"Pharynx",7.22
"male","50-59",2005,"Pharynx",7.66
"male","50-59",2006,"Pharynx",6.95
"male","50-59",2007,"Pharynx",8.05
"male","50-59",2008,"Pharynx",9.47
"male","50-59",2009,"Pharynx",10.41
"male","50-59",2010,"Pharynx",11.85
"male","50-59",2011,"Pharynx",7.96
"male","50-59",2012,"Pharynx",10.15
"male","50-59",2013,"Pharynx",8.58
"male","50-59",2014,"Pharynx",11.81
"male","50-59",2015,"Pharynx",11.31
"male","50-59",2016,"Pharynx",12.45
"male","50-59",2017,"Pharynx",12.51
"male","50-59",2018,"Pharynx",11.45
"male","50-59",2019,"Pharynx",12.89
"male","50-59",2020,"Pharynx",11.37
"male","50-59",2021,"Pharynx",11.53
"male","50-59",2022,"Pharynx",13.15
"male","50-59",2023,"Pharynx",14.57
"male","50-59",1963,"Colon",15.42
"male","50-59",1964,"Colon",9.38
"male","50-59",1965,"Colon",12.79
"male","50-59",1966,"Colon",15.05
"male","50-59",1967,"Colon",12.66
"male","50-59",1968,"Colon",8.41
"male","50-59",1969,"Colon",14.06
"male","50-59",1970,"Colon",13.41
"male","50-59",1971,"Colon",9.75
"male","50-59",1972,"Colon",16.32
"male","50-59",1973,"Colon",15.33
"male","50-59",1974,"Colon",17.94
